ID,NAME,CATEGORY,CHECK-IN,LAT,LONG
5043b34ee4b02607d16e1bd0,¿åª_¿é ¿_ªÜ¿±ª_¿_¿_¿© ¿_ªÜª¿_ªÜ¿_ | El-FALEH,Shop,519,24.70523348,46.67929819
4f15c269e4b03f4c03fb50e0,IKEA Cafe | ªÄªäªöª_ ¿¢ª_ªÛª_¿_,Restaurant,509,24.65986933,46.78696044
4ee0b8af93ad1adedc126bde,balloonizer,Flower Shop,492,24.74380263,46.65414397
5042691be4b055ecd356a70e,ªÄ¿±ªÛ¿_ ¿_ªÜ¿±¿åª_¿_ | Alrabie Center,Plaza,467,24.78703715,46.66046551
4f6b3475e4b0b949c4bff64e,¿_ªÜªö¿±ªÄ ¿_ªÜªÛ¿åª_¿± - ¿_ªÜªö¿±ªÄ ¿_ªÜªÛ¿åª_¿± - The Big Pyramid,Mountain,455,25.19719338,46.53649561
4f3566dde4b0d605a55343aa,Mondo Resturent & Loung,Diner,454,24.66799343,46.69175504
51462363e4b0634beae34f19,The Sandwich Co.,Resraurant,454,24.77968088,46.78796242
4f47ce0be4b0c8395ee2c605,Bostani | ¿å¿_¿é¿_ªæª_,Dessert Shop,452,24.69046739,46.68861341
51ac6c98498e44427112f9bf,Whites Pharmacy ¿µª_¿ÀªÜª_¿© ª_¿_ª_¿é¿_,Drugstore / Pharmacy,445,24.68919809,46.68242508
4f8dfe66e4b0036b6ebffec4,Domino's Pizza | ¿Àª_ªÄª_ªæª_¿_ ¿åª_¿é¿_¿_,Pizza Place,428,24.81875,46.68665118
4e99dbdfbe7bc875aa42960b,Patchi | ¿å¿_¿é¿‚ª_,Chocolate Shop,406,24.69290841,46.69467042
51e06a2b498ed38b41183bea,dr.CAFE COFFEE | ¿À. ªÛª_ª,Coffee Shop,404,24.663362,46.704217
4f2aac55e4b04e33baa7e9ca,Khafif | ¿Âªª_ª,Restaurant,397,24.76713644,46.75575313
4ec2ba5c775b802d1ff48dbf,Home Center,Furniture / Home Store,393,24.66061901,46.78352929
533687b3498ec0c5b90ff33b,Cafelawa | ªÛ¿_ªª_ªÜ¿_ª_¿_,Coffee Shop,389,24.69151388,46.66966406
5049e167e4b0568d3c3d5d5d,The Palms Golf Club,Golf Course,388,24.66879538,46.69046723
4f128e66e4b0044a2469424f,Looz & Jooz | ªÜª_¿_ ª_¿Œª_¿_,Grocery Store,384,24.71151822,46.67567162
4db3038a43a1369cb5989f18,Dairy Queen ¿Àª_¿±ª_ ªÛª_ª_ªæ,Restaurant,384,24.74326546,46.6582451
54a2adb4498e1c9f0f01199b,Marble Slab Creamery,Supermarket,376,24.80777009,46.7369814
50716385e4b0559b4dbfcd84,Rotiboy | ¿±ª_¿éª_ ¿åª_ª_,Coffee Shop,363,24.806264,46.692941
553a0ac0498e07485ab6eb39,¿À¿_ªæªÛªæ ¿Àª_ªæ¿é¿_ | Dunkin' Donuts,Coffee Shop,362,24.80171232,46.60347325
4f6cadffe4b032eb625233d5,Fruit Islands | ¿Œ¿_ª_¿±¿© ¿_ªÜªª_¿_ªÛªö,Juice Bar,359,24.738759,46.693755
53de1388498e478b059e1d7d,Menchie's  (ªÄªæ¿‚ª_¿_),Frozen Yogurt,358,24.79018127,46.64867631
4d629fbd865a224b9119c485,Shawarmer | ¿‚¿_ª_¿±ªÄ¿±,Restaurant,343,24.75676934,46.68580055
4eff5130b8f787cad09ace8d,Saadeddin Pastry ¿_ªÜª_ª_¿_¿é ¿_¿_¿À¿_ªÜ¿Àª_ªæ,Dessert Shop,323,24.76699264,46.75564922
519e2a43498e352a6e5be4de,Just Falafel | ¿Œ¿_¿é ªªÜ¿_ªªÜ,Falafel Restaurant,320,24.80612762,46.69299099
4db96e3c6e818f67a9be43d6,The Candy Store,Candy Store,308,24.68976081,46.67350712
4f2ad24ae4b050ce91a076f1,Pane Piatto | ¿å¿_ªæª_ ¿åª_¿_¿éª_,Coffee Shop,304,24.78709127,46.66050794
54a97aa3498e1d3830c722a6,Nespresso | ªæ¿_¿å¿±ª_¿_ª_,Coffee Shop,304,24.76720176,46.71458729
50ae9bdce4b03c6b1d2395ff,Taxi,Resraurant,300,24.71325662,46.63369045
4f58742ae4b0e48a878ebeb7,Baskin Robins,Dessert Shop,296,24.72857049,46.68976438
502d7916e4b0648636b82c30,Texas Chicken,Restaurant,294,24.730431,46.671424
561920ab498e0c5c48df227d,Le Moulin Bakery | ªÄ¿Â¿å¿_ ªÜª_ ªÄª_ªÜ¿_,Cupcake Shop,289,24.801635,46.603658
553019f9498ef7e26706245c,Wok To Walk | ª_ªÛ ¿éª_ ª_ª_ªÛ,Restaurant,288,24.80755127,46.73694834
4ff80f35e4b058e1656d0444,Subway | ¿µ¿å ª_¿_ª_,Resraurant,268,24.71242394,46.67453984
5155aaffe4b0ea6b60f6a57a,Baskin Robbins | ¿å¿_¿_ªÛªæ ¿±ª_¿åªæ¿_,Ice Cream Shop,268,24.8061,46.692861
4d64bf0bb470a14331741dfe,Subway | ¿µ¿å ª_¿_ª_,Resraurant,262,24.69011441,46.68675023
4e779471d22d80eb34249414,Aldiwan T Lounge,Coffee Shop,261,24.6671138,46.69099556
4bcc8fa2b6c49c7455f09391,KFC | ªÛªæ¿é¿_ªÛª_,Fried Chicken Joint,259,24.69199499,46.70112202
4dc56d65e4cd169dc64be1b0,Panino's | ¿åªæª_ªæª_¿_,Resraurant,249,24.71247633,46.67460114
512e4182e4b05f7d4843766f,Whites Pharmacy,Drugstore / Pharmacy,237,24.81989045,46.64260602
548ae2fb498e928ab65ea574,Subway | ¿µ¿å ª_¿_ª_,Resraurant,221,24.75602527,46.68364665
4da5ec8a4b2280544b678da0,New Cabalen,Department Store,216,24.663668,46.7034674
4dd69987b0fb8af38070e940,Center Point,Department Store,205,24.66012502,46.78289601
54bd3160498e8cea0236caff,Al Ebdaa Plaza | ¿_ªÜ¿Ç¿å¿À¿_¿_ ¿åªÜ¿_¿_¿_,Plaza,204,24.8096768,46.73477647
54f48dd8498e5a79cca0d7e5,Bread Talk | ¿å¿±¿À ¿éª_ªÛ,Bakery,200,24.808331,46.616866
520533d411d28fa52eae759b,Rotiboy |  ¿±ª_¿éª_ ¿åª_ª_,Coffee Shop,200,24.77975825,46.78811366
5229e9e6498e14e4533bca01,IKEA Swediah Food Market | ¿_ª_ªä ¿_ª_ªÛª_¿_ ªÜªÜ¿£¿à¿_ªÄ¿© ¿_ªÜ¿_ª_ª_¿Àª_¿©,Market,197,24.65980401,46.78704551
554be02c498e01d1a1f779b6,¿_ªÜªä¿±ª_¿© ¿_ªÜªæ¿Œ¿Àª_¿© - ¿_ª_ªä ¿_ªÜ¿å¿Œª_¿±ª_ ¿_ªÜ¿À¿±¿_ª_¿©,Coffee Shop,193,24.736393,46.57502508
50ddf988e4b0a2f2fe7b2a37,Kudu | ªÛª_¿Àª_,Restaurant,171,24.77949971,46.78837361
4da5ec8a4b2280544b678da0,Darbar Indian Cuisine | ªÄ¿à¿_ªÄ ¿À¿_¿±¿å¿_¿±¿_ªÜªöªæ¿Àª_,Department Store,170,24.66348507,46.70386111
4ead7c5f02d5cf33fa6f9014,¿Àª_ªÄª_¿_ | DIMOS,Furniture / Home Store,170,24.70289333,46.76945267
4d6fe31c0187236a34ada2ba,CUP&CINO Coffee House,Coffee Shop,166,24.71221822,46.67089004
5197bf24498ec577cf5bb723,¿Âªª_ª | Khafif,Restaurant,147,24.8200385,46.64271441
54b4275b498e143afedbd2ce,¿‚¿_ª_¿±ªÄ¿± | Shawarmer,Restaurant,147,24.80785435,46.73685391
554be02c498e01d1a1f779b6,Coffee Sultan | ¿_ªÜ¿à¿_ªæ ¿_ªÜªäªöª_¿©,Coffee Shop,143,24.7370505,46.57476153
51816e24498e208c8ca3f1bd,Whites pharmacy ¿µª_¿ÀªÜª_¿© ª_¿_ª_¿é¿_,Drugstore / Pharmacy,115,24.70643299,46.6884153
51829721498ef3589c3c04a5,Dairy Queen ¿Àª_¿±ª_ ªÛª_ª_ªæ,Resraurant,105,24.78106335,46.73037164
56004cce498ecbc155414db6,The Cr’épe Coffee Shop,Coffee Shop,103,24.73655853,46.57452151
5318cc05498e56c34b1ff045,¿_ªÜ¿‚ªÄ¿_ ª_ ¿_ªÜ¿±ªÄ¿_ªÜ ªÜªÜ¿å¿_¿_¿_¿_ ¿_ªÜªÄ¿Âª¿_¿© || sun & sand sports Factory outlet,Shop,96,24.71278594,46.67237539
526bc398498edc288cd3af17,ªÄ¿Âª_ªÄ ¿_ªÜ¿_¿±ªÛ¿_ªæ | AlHarkan Camp,Campground,88,25.050894,46.64782322
557eec98498e12f1467e576c,PAISANO'S CAF’_ |  ¿å¿_ª_¿_¿_ªæª_ ªÛ¿_ªª_ªö,Coffee Shop,85,24.73714061,46.57454975
561920ab498e0c5c48df227d,Helen's | ªöªªÜªªæ,Cupcake Shop,83,24.801695,46.603491
53b710ef498e3c01b54e7248,Cocozy Homes,Furniture / Home Store,79,24.69421082,46.68346271
4da5ec8a4b2280544b678da0,Baskin Robbins,Department Store,74,24.66372237,46.70373371
5229a4d38bbd9e033d6ef618,Boots pharmacy | ¿µª_¿ÀªÜª_¿© ¿åª_¿é¿_,Drugstore / Pharmacy,69,24.77952641,46.78871155
55a923d5498e3f6acc563a51,Wokx,Restaurant,64,24.76728391,46.71630048
4ed663742c5b3d826ea3dd7d,ZiMAS | ¿_ª_ªÄ¿_¿_,Shoe Store,61,24.71422452,46.6767091
50e1f196e4b0748c84074466,Food Court - Avenue Mall,Diner,57,24.66344193,46.70359216
5273c53111d2ec099a13fe9a,ªÄ¿Âª_ªÄ ¿_ªÜ¿_ªÛ¿±ª_¿éª_¿©,Nightclub,52,25.133233,46.597556
555f6da2498eb806fd973388,Madareem Compound,Hookah Bar,48,24.80423053,46.71539904
4ecfd1a06c2510ace0371373,Shoe Arena ¿‚ª_ ¿£¿±ª_ªæ¿_,Shoe Store,45,24.65997593,46.78308978
558e5ce5498e164a5cb27afc,ªÄ¿à¿_¿± ¿_ªÜªÄªÜªÛ ¿Â¿_ªÜ¿À - King Khalid Airport,Airport Terminal,21,24.7604827,46.70533801
55a8199d498e61367d215ad2,Fresh Market | ª¿±ª_¿‚ ªÄ¿_¿±ªÛ¿é,Coffee Shop,12,24.76840007,46.66096524
